floorNumber,floorsTotal,totalArea,kitchenArea,latitude,longitude,price,wallsMaterial
1,4.0,75.6,10.0,55.755424,37.639006,26000000,1
9,15.0,75.4,7.0,55.779034,37.615893,26000000,1
8,21.0,77.73,14.0,55.761771,37.549184,37000000,5
9,12.0,76.1,10.5,55.740887,37.650621,38500000,6
3,5.0,75.5,10.0,55.791395,37.62864,13900000,1
7,7.0,76.6,8.8,55.780502,37.668956,14990000,1
4,29.0,76.0,14.0,55.754983,37.525217,15910000,5
3,5.0,75.5,9.0,55.790686,37.592581,17300000,1
3,8.0,75.6,10.9,55.755267,37.657808,17900000,1
8,8.0,75.0,9.0,55.765255,37.653837,21900000,1
38,40.0,77.5,11.0,55.75133,37.526887,22000000,5
1,8.0,78.6,11.0,55.73385699999999,37.595698,29500000,1
6,12.0,78.0,14.0,55.742189,37.574992,46000000,1
3,17.0,79.4,10.0,55.773758,37.694917,23800000,3
6,7.0,78.0,10.0,55.78311899999999,37.594845,21250000,1
11,11.0,79.0,11.0,55.775479,37.698825,22000000,3
3,13.0,79.7,12.4,55.790246,37.632655,22500000,2
20,24.0,78.0,16.0,55.756401,37.537065000000005,28700000,2
3,9.0,78.6,9.4,55.721006,37.584326,30000000,6
19,21.0,79.1,15.0,55.761771,37.549184,45000000,5
6,17.0,80.0,13.0,55.74007099999999,37.683185,22000000,3
6,16.0,80.0,10.0,55.766709,37.558634000000005,24000000,3
9,12.0,78.8,12.0,55.779251,37.597962,26500000,1
6,9.0,80.0,8.0,55.717994,37.572369,27800000,1
69,97.0,79.5,19.0,55.749511,37.537083,34540000,5
8,8.0,80.9,8.0,55.745235,37.581721,22900000,1
4,10.0,82.4,8.8,55.739803,37.574426,25800000,1
3,26.0,80.7,8.8,55.769423,37.649292,26800000,1
16,16.0,80.0,20.0,55.769388,37.580795,49000000,1
3,5.0,82.0,13.5,55.741647,37.593318,64975000,1
1,6.0,82.0,8.0,55.779864,37.589626,23500000,1
2,13.0,81.0,7.0,55.733528,37.670995,15500000,3
3,10.0,80.8,9.7,55.728626,37.678972,15500000,6
8,10.0,82.7,8.4,55.746507,37.675127,16800000,3
1,5.0,80.0,8.7,55.74878199999999,37.577561,18500000,1
12,14.0,80.0,13.0,55.743512,37.685216,18500000,4
11,14.0,82.4,8.7,55.721265,37.623196,19990000,3
4,9.0,81.0,9.0,55.770618000000006,37.667716,20000000,2
8,9.0,82.7,12.0,55.76064100000001,37.658203,22770000,1
2,8.0,82.5,10.0,55.756462,37.569953000000005,26300000,1
5,8.0,81.0,10.0,55.723724,37.576151,27900000,1
5,5.0,82.0,10.0,55.721402000000005,37.604205,31000000,3
6,8.0,81.0,17.4,55.778796,37.598825,39800000,5
9,13.0,80.0,9.0,55.75896,37.609254,44200000,6
1,5.0,80.7,9.3,55.721402000000005,37.604205,19500000,1
6,23.0,84.0,14.0,55.752166,37.526295000000005,21300000,5
6,9.0,84.8,9.7,55.776046,37.711455,16900000,1
2,5.0,83.5,8.0,55.79099,37.594028,19500000,1
1,4.0,84.0,10.3,55.778365,37.609182,22000000,1
10,12.0,84.4,10.6,55.748665,37.57687,44000000,1
2,5.0,83.1,7.0,55.76319399999999,37.573142,19499000,1
16,16.0,83.0,9.5,55.776082,37.698699,21500000,2
12,12.0,85.12,16.5,55.770811,37.591189,71000000,5
5,6.0,85.6,10.2,55.762763,37.595276,49500000,1
5,6.0,86.0,14.0,55.75626,37.634793,44000000,1
3,8.0,85.0,8.5,55.723521,37.586940000000006,39950000,1
2,8.0,86.0,9.0,55.772578,37.591027,29800000,1
2,3.0,85.7,7.7,55.741247,37.637425,23000000,1
5,7.0,86.0,11.0,55.783812,37.669989,16200000,1
6,7.0,86.1,11.2,55.789021,37.624885,19500000,1
5,6.0,86.2,8.0,55.759395,37.550863,20500000,1
15,17.0,85.1,4.7,55.779575,37.70028,24790000,5
3,6.0,85.5,6.0,55.774902,37.595258,24990000,6
9,10.0,85.0,11.4,55.749587,37.595339,36000000,1
7,11.0,87.7,8.0,55.720337,37.582421,36000000,1
38,77.0,87.6,10.0,55.749978000000006,37.544081,37963000,5
5,7.0,85.0,13.1,55.732012,37.594054,38000000,1
37,79.0,88.0,10.0,55.751143000000006,37.533733000000005,40780500,5
3,10.0,89.9,12.8,55.74941,37.582125,22000000,6
33,44.0,88.0,20.0,55.77080600000001,37.564212,33000000,5
3,10.0,89.9,12.8,55.74941,37.582125,22000000,6
1,14.0,89.0,9.6,55.782274,37.632457,18900000,1
2,5.0,89.0,7.0,55.757404,37.568641,19800000,1
1,8.0,88.8,4.9,55.76888100000001,37.653864,21000000,1
2,5.0,88.5,11.0,55.754071,37.646013,29950000,6
3,8.0,90.0,10.0,55.75849300000001,37.613198,80000000,6
3,10.0,89.9,12.8,55.74941,37.582125,22000000,6
3,10.0,90.0,10.0,55.764951,37.573582,23750000,1
3,5.0,90.0,12.0,55.735155000000006,37.589195,26000000,1
6,16.0,90.0,7.4,55.740735,37.648088,27500000,5
40,44.0,89.0,20.0,55.77080600000001,37.564212,28000000,5
3,4.0,90.0,10.0,55.756883,37.59595,37000000,1
12,20.0,90.0,20.0,55.754681000000005,37.54641,36900000,5
15,17.0,90.0,14.0,55.754735,37.546354,37500000,5
38,64.0,88.0,47.0,55.749978000000006,37.544081,37599000,5
38,76.0,89.1,8.0,55.749511,37.537083,37963000,5
3,3.0,89.0,10.0,55.74055799999999,37.640929,59000000,5
3,13.0,93.0,18.0,55.760915,37.550208000000005,49000000,5
12,23.0,90.0,15.0,55.75461800000001,37.524058,22700000,5
2,9.0,90.0,9.0,55.739493,37.647908,23500000,1
8,11.0,91.0,10.0,55.754801,37.58455,33000000,1
7,21.0,93.0,23.0,55.769094,37.577157,62000000,5
7,7.0,91.3,7.4,55.740472,37.584272,34000000,1
9,14.0,92.0,12.0,55.721001,37.615884,23500000,3
3,5.0,92.0,8.2,55.735941,37.588027,28849999,1
11,12.0,94.1,10.1,55.759593,37.653891,29800000,1
5,5.0,92.0,7.5,55.739478000000005,37.576717,34900000,1
6,8.0,93.8,30.4,55.778796,37.598825,39800000,2
10,11.0,91.9,18.4,55.781033,37.636356,41000000,5
5,7.0,90.0,9.0,55.732012,37.594054,47700000,1
3,13.0,93.0,16.0,55.760915,37.550208000000005,49000000,5
3,13.0,93.0,15.2,55.760915,37.550208000000005,49000000,1
3,21.0,93.0,15.0,55.760915,37.550208000000005,49000000,5
3,12.0,94.1,14.0,55.726583,37.572648,49900000,2
8,23.0,96.0,10.0,55.75461800000001,37.524058,26700000,5
3,4.0,99.0,14.0,55.737497,37.629304,31000000,1
3,3.0,97.6,10.0,55.746527,37.598007,24000000,5
5,6.0,96.7,25.5,55.765392000000006,37.610287,44000000,1
2,8.0,96.5,16.8,55.772578,37.591027,32900000,1
3,13.0,100.0,14.0,55.774188,37.615363,33000000,1
3,13.0,100.0,12.0,55.774188,37.615363,33500000,1
6,13.0,97.0,18.0,55.74076,37.581047,48500000,5
2,12.0,98.0,12.1,55.742189,37.574992,48550000,1
5,7.0,100.0,10.3,55.78566,37.630284,27500000,1
1,6.0,95.0,16.0,55.74179399999999,37.582538,30500000,1
2,5.0,95.0,34.0,55.776193000000006,37.629071,32000000,1
5,5.0,99.9,9.8,55.77995,37.669549,18490000,1
4,6.0,98.0,7.5,55.73321899999999,37.627786,27700000,6
2,7.0,97.0,18.0,55.775545,37.672118,30000000,2
5,7.0,100.0,10.3,55.78566,37.630284,29900000,1
5,9.0,98.0,20.0,55.73438,37.655823,31500000,1
2,6.0,95.0,18.0,55.748964,37.596435,35000000,1
11,11.0,95.0,11.0,55.75459300000001,37.56892,39316472,1
11,11.0,100.0,15.0,55.75459300000001,37.56892,39830000,1
2,8.0,100.0,7.0,55.757678000000006,37.606676,42900000,1
2,8.0,100.0,26.0,55.757678000000006,37.606676,42990000,1
7,10.0,100.0,13.0,55.735616,37.630391,57000000,6
4,5.0,100.0,20.0,55.76122900000001,37.597073,70000000,1
10,12.0,100.0,20.0,55.770811,37.591189,72671000,5
4,12.0,104.7,6.0,55.726583,37.572648,55000000,5
7,14.0,116.0,23.0,55.722142000000005,37.618569,88500000,2
3,6.0,118.0,25.0,55.742939,37.659937,36900000,1
5,5.0,107.3,33.0,55.775459,37.673519,41052980,5
2,6.0,102.6,8.4,55.765037,37.60779,50000000,1
3,6.0,110.0,8.8,55.765037,37.60779,62000000,1
5,11.0,112.0,16.0,55.730725,37.570968,78008874,2
5,9.0,100.0,11.0,55.76094499999999,37.656963,35000000,2
3,8.0,116.0,25.0,55.74754,37.586661,36000000,1
3,4.0,104.0,12.0,55.737684,37.650145,21000000,1
2,6.0,100.0,9.0,55.75134,37.59171,28000000,6
4,8.0,100.9,6.3,55.773241000000006,37.603657,31250000,1
6,6.0,106.0,8.8,55.78773,37.64153,32500000,1
1,16.0,117.8,9.0,55.718633,37.576879,32900000,1
37,44.0,115.0,20.0,55.77080600000001,37.564212,37000000,5
2,4.0,110.6,15.4,55.769646,37.639383,37900000,1
11,12.0,100.0,11.0,55.75459300000001,37.56892,39316472,6
9,18.0,112.0,20.0,55.774092,37.594683,45000000,5
6,7.0,116.0,16.0,55.730948,37.64401,53900000,5
3,3.0,109.0,7.7,55.747054000000006,37.598393,56500000,1
3,7.0,112.0,15.0,55.721731000000005,37.572899,56000000,5
8,10.0,110.8,10.0,55.783357,37.599381,66750000,1
8,10.0,110.8,10.0,55.783357,37.599381,66750000,1
5,12.0,107.0,12.9,55.726583,37.572648,71638517,5
4,12.0,120.0,24.0,55.726583,37.572648,73537002,2
4,7.0,111.0,18.0,55.754198,37.598645,75000000,5
7,17.0,118.0,15.0,55.776664,37.588817,83000000,2
6,7.0,126.0,14.9,55.72961,37.570474,87000000,5
7,9.0,123.0,11.0,55.769271,37.604996,60000000,1
15,21.0,141.6,14.1,55.761558,37.549067,70318560,2
2,5.0,120.0,22.0,55.733787,37.627894,45000000,1
9,12.0,122.0,16.0,55.736944,37.570483,56000000,1
50,62.0,142.6,10.0,55.749511,37.537083,64170000,5
2,4.0,142.0,31.0,55.768132,37.616863,75000000,5
3,6.0,132.7,14.0,55.740730000000006,37.62298,74888519,1
6,8.0,122.3,12.8,55.778796,37.598825,98000000,2
4,7.0,140.0,14.0,55.760434,37.614419,53900000,1
2,11.0,130.0,25.0,55.757212,37.649552,86000000,5
8,12.0,135.6,15.0,55.725331,37.573717,113300000,5
9,13.0,129.0,20.0,55.77486700000001,37.601609,115900000,5
15,18.0,146.5,17.0,55.7249,37.57687,78000000,5
10,23.0,130.0,20.0,55.761452,37.68244,43950000,5
7,9.0,123.0,11.0,55.769271,37.604996,60000000,2
4,6.0,120.0,15.0,55.736589,37.629996000000006,62407099,1
5,14.0,121.0,25.0,55.727217,37.576043,148000000,5
2,11.0,149.9,18.0,55.723699,37.583697,212184139,2
3,5.0,122.0,10.0,55.764587,37.66874,23800000,1
3,8.0,125.0,15.0,55.781813,37.634344,25300000,1
5,5.0,130.0,25.0,55.741389,37.657314,29900000,2
3,6.0,130.0,15.2,55.75134,37.59171,36000000,6
16,19.0,131.0,13.0,55.771545,37.568956,37200000,5
9,20.0,120.0,15.0,55.722162,37.61309,39000000,2
7,13.0,122.0,20.0,55.768527,37.592132,43000000,5
2,5.0,125.0,15.0,55.77180799999999,37.595779,48000000,1
5,10.0,132.0,13.0,55.73961,37.587335,47990000,5
2,6.0,124.0,15.0,55.741039,37.605409,49500000,2
2,5.0,144.2,11.0,55.75354399999999,37.585008,54900000,1
3,12.0,121.0,9.0,55.768324,37.593354,66000000,2
8,14.0,147.0,17.0,55.722142000000005,37.618569,66500000,1
3,7.0,141.9,15.7,55.755925,37.649454,69000000,5
7,7.0,123.0,25.0,55.749486,37.593183,72000000,1
8,14.0,147.0,17.2,55.722142000000005,37.618569,72000000,1
4,8.0,147.0,15.0,55.771418,37.629358,73000000,2
2,6.0,158.0,15.0,55.753899,37.637982,70000000,2
3,5.0,164.0,18.0,55.750368,37.58526,44950000,1
10,12.0,151.0,17.0,55.735839,37.612551,82000000,1
6,9.0,159.0,12.0,55.741784,37.596633,119072746,2
2,8.0,157.6,19.4,55.74754,37.586661,43000000,1
3,6.0,164.0,18.0,55.750368,37.58526,45000000,1
4,18.0,160.0,15.0,55.736143000000006,37.676286,53000000,5
3,17.0,152.0,45.0,55.722142000000005,37.618569,69900000,5
5,5.0,160.0,40.0,55.746203,37.636437,75030192,5
10,13.0,153.0,14.0,55.762181000000005,37.547531,79000000,5
1,3.0,150.0,29.0,55.76324,37.651825,80190000,2
5,12.0,167.0,17.6,55.726583,37.572648,111809648,5
4,6.0,158.0,28.0,55.737314000000005,37.600891,168499169,1
2,7.0,161.6,18.0,55.740036,37.641261,105000000,2
4,4.0,150.0,10.4,55.764511,37.656937,31000000,1
2,5.0,150.0,23.0,55.759355000000006,37.642707,49000000,1
5,6.0,151.9,15.0,55.74998299999999,37.604969,55000000,5
4,4.0,180.0,15.0,55.759588,37.646489,86500000,1
3,12.0,185.0,45.0,55.72961,37.570474,143000000,2
6,11.0,189.0,25.0,55.738449,37.581236,147436773,2
5,7.0,180.0,20.0,55.738759,37.627633,75000000,2
8,12.0,190.0,23.0,55.739666,37.663458,119900000,1
8,17.0,196.0,15.0,55.7499,37.5936,72000000,1
8,19.0,196.0,11.0,55.751457,37.577355,72000000,1
5,5.0,180.0,15.0,55.769874,37.663503000000006,78000000,1
4,7.0,189.0,10.0,55.72961,37.570474,129900000,2
6,7.0,182.0,10.0,55.763346,37.594072,168499000,1
4,5.0,198.0,14.0,55.763933,37.596731,187221000,5
2,5.0,193.0,24.5,55.753240000000005,37.586329,50000000,1
30,85.0,190.0,10.0,55.74938,37.534092,78607983,5
5,6.0,170.0,32.0,55.758433,37.636491,85000000,1
4,7.0,186.0,12.0,55.745068,37.595025,99000000,1
4,7.0,182.0,25.0,55.745068,37.595025,105000000,1
3,5.0,172.0,16.0,55.74198199999999,37.588916,110000000,3
6,10.0,180.0,15.0,55.751224,37.586302,130493246,5
9,10.0,170.0,36.0,55.77486700000001,37.601609,148528897,5
9,10.0,170.0,15.0,55.77486700000001,37.601609,148528897,2
4,13.0,199.0,17.0,55.77486700000001,37.601609,161284909,5
2,6.0,215.0,20.0,55.741029000000005,37.595312,90000000,1
42,73.0,224.3,20.0,55.747115,37.539078,83987475,2
13,19.0,298.6,20.0,55.751457,37.577355,223617120,1
2,7.0,230.0,27.0,55.742154000000006,37.621372,185349086,2
13,19.0,254.0,20.0,55.751457,37.577355,190216840,1
2,7.0,255.9,37.3,55.762333,37.616054,332317807,5
13,14.0,217.0,31.0,55.77773199999999,37.599166,119900000,5
11,12.0,210.4,24.0,55.725331,37.573717,223604639,5
12,20.0,223.4,17.0,55.722999,37.612829,79900000,5
12,14.0,220.0,20.0,55.722142000000005,37.618569,113000000,2
4,6.0,230.0,10.0,55.76172,37.604592,230000000,5
2,6.0,210.0,23.0,55.763457,37.636024,93611000,1
48,60.0,225.6,25.0,55.748143000000006,37.540488,117000000,5
6,12.0,205.0,16.0,55.722142000000005,37.618569,80000000,2
18,18.0,276.0,20.0,55.723861,37.610053,100000000,2
6,6.0,218.5,11.5,55.761188,37.637641,109000000,1
12,14.0,240.0,18.0,55.722142000000005,37.618569,113000000,2
42,65.0,200.0,50.0,55.747115,37.539078,121693844,5
2,5.0,220.0,15.0,55.759091000000005,37.603235,160000000,1
2,5.0,220.0,15.0,55.759091000000005,37.603235,160000000,1
2,5.0,220.0,15.0,55.759091000000005,37.603235,160000000,1
6,12.0,215.0,26.0,55.75993199999999,37.561392,161010000,2
9,10.0,385.0,45.0,55.772391000000006,37.59365,135000000,5
3,11.0,320.0,37.0,55.757212,37.649552,180000000,5
6,8.0,350.0,40.0,55.764734,37.594414,486775379,5
3,5.0,305.0,52.9,55.74276700000001,37.600792,122900000,1
3,6.0,380.0,28.0,55.754481000000006,37.607933,436849699,1
5,9.0,300.0,12.0,55.767251,37.584478,110000000,1
3,5.0,305.0,53.0,55.74276700000001,37.600792,122000000,1
14,14.0,315.0,34.0,55.767139,37.567285,150000000,1
13,15.0,330.0,18.0,55.738890000000005,37.666629,168499169,1
11,12.0,360.0,18.0,55.725331,37.573717,173000000,2
19,20.0,300.0,28.0,55.723861,37.610053,199000000,5
4,7.0,367.0,37.0,55.745068,37.595025,204000000,3
4,5.0,379.0,20.0,55.762201,37.634667,95000000,1
3,5.0,311.0,20.0,55.763245,37.624822,110000000,1
17,17.0,350.0,22.0,55.779859,37.599372,150000000,5
4,6.0,320.0,20.0,55.74333000000001,37.601439,156017749,1
17,17.0,380.0,64.0,55.722563,37.612668,170000000,2
17,17.0,340.0,22.0,55.779859,37.599372,174739879,2
9,10.0,348.0,25.0,55.767149,37.568066,195000000,5
1,5.0,14.9,2.0,55.801384,37.544324,2940000,1
1,8.0,21.0,5.0,55.803347,37.509307,4190000,1
2,9.0,21.0,3.5,55.794897,37.566117,5497000,1
8,9.0,28.0,6.5,55.845683,37.487622,6600000,1
5,5.0,27.0,6.0,55.876819,37.51679,5449000,1
5,5.0,25.5,6.0,55.876819,37.51679,5445000,1
16,17.0,27.0,4.0,55.869117,37.473959,6900000,5
2,5.0,27.4,5.6,55.828228,37.492141,7500000,1
7,9.0,27.0,6.0,55.86844,37.568318,5100000,3
3,9.0,29.7,6.0,55.849034,37.476133,6650000,1
10,12.0,27.5,4.0,55.78846899999999,37.557565,6900000,1
8,8.0,29.9,6.3,55.872592,37.462433,5800000,1
9,9.0,32.0,6.0,55.868748,37.535475,6000000,3
20,20.0,32.0,6.0,55.880945,37.54118,6750000,5
2,15.0,31.7,6.0,55.789391,37.536823,9800000,5
2,8.0,31.3,7.0,55.844662,37.564464,5600000,1
3,5.0,30.3,6.0,55.878091000000005,37.519755,6050000,1
5,5.0,31.0,6.0,55.804116,37.572396000000005,6500000,4
5,8.0,31.0,6.6,55.844662,37.564464,6590000,1
2,8.0,31.1,7.0,55.812772,37.571327,7300000,1
4,5.0,32.9,8.8,55.794603,37.509254,7500000,1
8,9.0,32.0,6.5,55.865823,37.559703000000006,6600000,3
4,5.0,30.0,6.0,55.781575,37.517967,7950000,1
4,15.0,32.0,6.0,55.790787,37.523204,9990000,5
5,5.0,30.8,5.7,55.880258,37.523483,5900000,3
9,9.0,32.9,6.9,55.868986,37.567213,5900000,3
5,5.0,30.8,8.0,55.880258,37.523483,5900000,3
5,5.0,30.8,6.0,55.880258,37.523483,6000000,3
5,5.0,30.8,6.0,55.880258,37.523483,6000000,3
5,5.0,30.0,6.0,55.880258,37.523483,6000000,3
4,9.0,32.0,7.0,55.833587,37.571686,6499000,3
2,5.0,30.2,5.5,55.830316,37.492536,6500000,1
2,5.0,31.2,6.0,55.814482,37.562021,6800000,1
16,17.0,30.0,12.0,55.869511,37.473554,7299000,5
3,5.0,30.2,5.6,55.78671800000001,37.569333,7400000,1
9,9.0,32.0,7.0,55.797883,37.539509,8500000,1
6,15.0,32.5,5.0,55.789391,37.536823,9500000,5
8,8.0,32.0,6.5,55.803884,37.533041,9600000,1
8,8.0,30.0,6.0,55.805381,37.527337,11000000,1
4,9.0,32.6,6.6,55.877198,37.536949,5400000,3
9,9.0,32.8,6.0,55.86446,37.507107,5850000,3
9,9.0,32.9,6.9,55.868986,37.567213,5950000,3
2,9.0,30.1,7.9,55.84356,37.572297,6300000,3
5,9.0,32.6,5.5,55.843267,37.544117,6400000,4
1,5.0,31.0,7.0,55.792766,37.571534,6590000,4
3,9.0,31.0,6.0,55.789062,37.572684,7190000,1
2,9.0,32.0,7.0,55.83114499999999,37.571767,7200000,4
6,8.0,32.0,7.0,55.800231,37.572055,7200000,1
4,5.0,32.9,8.8,55.794603,37.509254,7500000,1
5,5.0,30.0,6.0,55.796653000000006,37.543282,7500000,1
3,5.0,30.2,5.6,55.78671800000001,37.569333,7700000,1
2,4.0,32.0,7.0,55.775186,37.543515,8000000,1
5,5.0,30.8,6.0,55.880258,37.523483,5900000,3
7,9.0,30.3,6.0,55.79895,37.567671,7500000,1
2,5.0,30.1,5.3,55.810177,37.532924,7900000,1
15,16.0,32.0,5.0,55.789391,37.536823,9000000,5
4,5.0,33.0,9.0,55.794603,37.509254,7500000,1
5,9.0,33.0,7.0,55.865753000000005,37.54188,6400000,3
5,12.0,33.0,10.0,55.86305,37.514931,6950000,4
4,9.0,33.0,6.0,55.86040799999999,37.572378,5500000,3
6,9.0,33.0,6.0,55.870314,37.565398,5850000,3
8,22.0,34.0,10.0,55.878167000000005,37.538242,6500000,5
5,12.0,33.0,10.0,55.86305,37.514931,6950000,3
2,9.0,33.9,6.4,55.857897,37.476016,7250000,1
9,9.0,34.0,9.0,55.833253000000006,37.490757,7500000,1
17,19.0,34.96,11.8,55.878167000000005,37.538242,7500000,2
31,31.0,34.9,12.0,55.855785,37.471704,8242910,5
7,9.0,33.0,6.0,55.862793,37.520195,5700000,3
6,9.0,33.0,6.0,55.86356,37.561455,5900000,3
9,9.0,33.0,8.0,55.895908,37.530283,6000000,1
1,12.0,33.0,10.0,55.837368000000005,37.526447,6300000,4
10,14.0,34.5,9.0,55.875092,37.491853000000006,6350000,4
5,16.0,34.0,11.0,55.855957,37.564527000000005,7300000,5
10,12.0,35.0,10.0,55.869885,37.485215,7300000,4
2,4.0,33.0,8.0,55.801571,37.517464,8200000,6
9,23.0,35.0,11.0,55.79705799999999,37.526825,11290000,5
6,9.0,33.0,7.0,55.844612,37.548339,7300000,3
5,22.0,37.5,9.7,55.86547,37.537649,8250000,2
8,25.0,37.0,11.0,55.94533199999999,37.34514,5850000,3
8,16.0,36.0,8.0,55.884797,37.490021,6000000,3
5,12.0,35.0,10.0,55.87185899999999,37.538197,6550000,4
12,18.0,36.0,9.0,55.863469,37.559523,7600000,1
17,17.0,37.0,7.3,55.831908,37.50354,8340000,3
10,12.0,37.5,9.0,55.80031700000001,37.509676,10000000,1
8,14.0,36.0,9.5,55.81823000000001,37.516584,8600000,4
8,22.0,35.6,11.6,55.878889,37.538637,6900000,5
10,12.0,35.5,8.0,55.826918000000006,37.495312,7300000,3
16,16.0,37.0,10.0,55.826084,37.524058,7700000,4
8,9.0,36.9,6.0,55.840998,37.536634,9000000,4
10,10.0,35.5,10.5,55.878167000000005,37.538242,9900000,2
4,12.0,35.0,10.0,55.871597,37.511293,5750000,3
9,9.0,36.0,6.5,55.882586,37.555598,5890000,3
2,16.0,36.1,9.0,55.884797,37.490021,6300000,3
1,12.0,35.1,7.5,55.866788,37.468901,6500000,3
12,12.0,36.0,10.0,55.86460600000001,37.538539,6500000,3
7,9.0,36.6,6.0,55.876688,37.556846,6700000,3
1,5.0,36.4,9.0,55.810557,37.573043,6750000,1
12,16.0,37.0,8.0,55.883292,37.486535,6890000,3
2,19.0,36.0,9.0,55.86930400000001,37.479663,7000000,3
17,19.0,35.0,12.0,55.878167000000005,37.538242,7500000,5
9,9.0,37.0,7.0,55.821937,37.57245,7700000,1
15,17.0,37.9,8.0,55.868435,37.485843,7900000,3
7,9.0,36.0,5.7,55.794801,37.568515000000005,8100000,1
2,9.0,36.0,9.0,55.788566,37.570743,8150000,1
11,17.0,35.5,9.0,55.857468,37.507574,8200000,3
2,9.0,36.8,7.4,55.779747,37.52501,8399000,4
3,9.0,35.0,7.2,55.80529,37.508274,9000000,1
2,9.0,35.0,10.0,55.776163,37.538817,9500000,4
3,8.0,36.0,8.0,55.79214399999999,37.566431,10300000,1
1,16.0,36.0,9.0,55.892254,37.56326,6000000,3
5,16.0,37.2,8.6,55.88514,37.490991,6750000,3
1,12.0,36.0,8.0,55.82706,37.527876,6850000,4
3,6.0,38.0,9.0,55.781438,37.569962,15500000,1
11,14.0,39.0,10.0,55.881066,37.564509,7777000,4
10,16.0,39.0,8.5,55.891466,37.5251,6550000,3
1,14.0,38.0,8.4,55.827681000000005,37.521255,6700000,1
8,14.0,39.1,11.0,55.871673,37.556613,9300000,5
12,17.0,38.0,8.4,55.877137,37.543794,7500000,3
11,12.0,39.0,9.0,55.843111,37.495707,7999999,4
13,17.0,38.0,8.0,55.857574,37.502777,8400000,3
15,17.0,39.0,9.5,55.86204,37.555696000000005,9499000,3
2,17.0,38.0,10.0,55.875152,37.520087,6150000,3
6,14.0,39.0,7.0,55.86405,37.572064000000005,6990000,4
7,21.0,39.0,10.0,55.879495,37.539877,7100000,5
14,17.0,39.0,8.5,55.869359,37.527633,7900000,3
1,16.0,38.6,9.6,55.888134,37.563143,6100000,3
2,16.0,38.0,8.0,55.884797,37.490021,6300000,3
2,16.0,38.0,8.0,55.884797,37.490021,6300000,4
4,5.0,38.6,5.0,55.897508,37.53164,6780000,1
6,12.0,39.0,6.0,55.871072,37.510421,7100000,3
4,14.0,39.1,8.6,55.885524,37.524615,7200000,2
1,9.0,39.0,6.0,55.864308,37.466718,7350000,1
10,14.0,38.0,8.0,55.871713,37.493344,7550000,3
18,22.0,39.0,10.0,55.855057,37.564176,7800000,3
3,17.0,39.0,9.5,55.857468,37.507574,7850000,3
4,9.0,38.0,8.0,55.800023,37.543021,7950000,4
8,12.0,39.1,6.1,55.842317,37.493075,8100000,4
12,12.0,38.6,6.5,55.847533,37.49268,8200000,4
6,12.0,38.9,6.1,55.871597,37.511293,8450000,3
6,17.0,38.0,8.0,55.835412,37.534622,8500000,3
2,12.0,38.0,8.0,55.824263,37.510879,9400000,3
10,14.0,38.0,7.0,55.799102000000005,37.522998,10300000,4
23,26.0,39.0,4.0,55.840912,37.495231,11200000,2
9,12.0,39.3,9.0,55.780886,37.560296,11700000,1
15,16.0,38.9,9.0,55.891123,37.526699,6000000,3
2,14.0,38.8,9.0,55.876314,37.566844,6090000,3
1,14.0,38.0,8.4,55.827681000000005,37.521255,6100000,1
2,16.0,38.0,8.0,55.884797,37.490021,6300000,3
1,12.0,39.4,8.9,55.861307,37.521533000000005,6650000,3
12,12.0,38.4,7.0,55.84304,37.547701,6900000,5
2,17.0,38.5,8.0,55.87250600000001,37.557403,7150000,5
7,12.0,38.6,7.5,55.84304,37.547701,7400000,5
3,14.0,39.6,9.6,55.831357,37.530939,7450000,1
7,12.0,38.6,6.5,55.86651,37.534882,7800000,4
7,14.0,38.9,10.0,55.837515,37.53685,7750000,4
1,12.0,38.0,6.0,55.813829000000005,37.559487,7990000,4
15,15.0,40.1,8.8,55.795444,37.526896,13674100,5
15,15.0,40.6,9.0,55.795444,37.526896,13590000,5
12,14.0,42.6,9.0,55.884802,37.540389000000005,7200000,3
6,16.0,40.0,7.0,55.808478,37.505561,7900000,1
4,5.0,42.3,5.3,55.787452,37.571147,7800000,3
12,12.0,40.0,6.3,55.8724,37.538862,8100000,4
6,24.0,42.5,11.9,55.880576,37.542096,8050000,5
2,16.0,40.0,10.0,55.836772,37.518452,8450000,5
4,22.0,40.1,10.6,55.860069,37.481505,8500000,5
7,10.0,40.0,10.0,55.843146,37.573447,8900000,1
21,22.0,42.0,9.0,55.835356,37.495967,12349999,2
14,14.0,40.2,6.2,55.802411,37.555535,8570000,4
2,16.0,40.4,9.9,55.884817000000005,37.538341,6200000,4
10,17.0,40.0,9.0,55.872097,37.558526,8400000,5
7,8.0,40.8,12.0,55.861176,37.549426,6617600,5
